store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,year_first,year_last,X,Y,method,match,dup,st_fips,cty_fips,tract_fips,gisjn_tct,msa_fips,msa_name,msa_short,place_fips,place_name,gisjn_plc,puma_fips,gisjn_puma,chain
Mom And Pops Family Food Store,st_419357,1680,Roswell St SE,NA,Smyrna,GA,30080,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.50383,33.89117,usda,NA,0,G13,G13067,G13067031108,G1300670031108,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371492,Smyrna city,G13071492,G1371492,G13003004,NA
PUBLIX 580,st_085591,2148,S Cobb Dr SE,NA,Smyrna,GA,30080,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,0,2008,2016,-84.54062046,33.89988811,esri,PointAddress,0,G13,G13067,G13067031004,G1300670031004,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371492,Smyrna city,G13071492,G1371492,G13003004,publix
Walmart SUPERCENTER 3389,st_019596,3435,Centerville Hwy,NA,Snellville,GA,30039,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.04347,33.80626,usda,NA,0,G13,G13135,G13135050723,G1301350050723,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,walmart
KROGER 484,st_098859,3035,Centerville Hwy Ste 19,NA,Snellville,GA,30039,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.03181,33.82547,usda,NA,0,G13,G13135,G13135050723,G1301350050723,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,kroger
KROGER 370,st_085993,4002,HWY 78,NA,SNELLVILLE,GA,30039,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.06931,33.83759,usda,NA,0,G13,G13135,G13135050729,G1301350050729,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,kroger
Walmart NEIGHBORHOOD MARKET 3072,st_303662,2912,Main St W,NA,Snellville,GA,30078,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.03397,33.85363,usda,NA,0,G13,G13135,G13135050718,G1301350050718,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,walmart
Kmart 3602,st_116317,2420,WISTERIA DR WISTERIA VILL,NA,SNELLVILLE,GA,30078,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.01176,33.85675,usda,NA,0,G13,G13135,G13135050720,G1301350050720,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,NA
TARGET STORE T-917,st_015195,1905,SCENIC HWY N,NA,SNELLVILLE,GA,30078,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.0135,33.87548,usda,NA,0,G13,G13135,G13135050718,G1301350050718,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,NA
KROGER 483,st_096358,1670,Highway 124 N Ste F,NA,Snellville,GA,30078,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.0114,33.88119,usda,NA,0,G13,G13135,G13135050720,G1301350050720,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,kroger
Walmart S/C 1720,st_109484,1550,Scenic Hwy N,NA,Snellville,GA,30078,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.00936,33.88749,usda,NA,0,G13,G13135,G13135050720,G1301350050720,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,walmart
Sam's Club 4739,st_175030,1520,Scenic Hwy N,NA,Snellville,GA,30078,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.00903,33.88858,usda,NA,0,G13,G13135,G13135050720,G1301350050720,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,NA
PUBLIX 0539,st_079195,3550,Centerville Hwy,Ste 201,Snellville,GA,30039,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.04233,33.80176,usda,NA,0,G13,G13135,G13135050709,G1301350050709,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,publix
Aldi 32,st_190177,3340,Centerville Hwy,NA,Snellville,GA,30039,Supermarket,16,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.04281,33.80977,usda,NA,0,G13,G13135,G13135050722,G1301350050722,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,aldi
The Fresh Market 226,st_395346,1679,SR 124 Scenic Hwy,Ste 400,Snellville,GA,30078,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.00905,33.8661,usda,NA,0,G13,G13135,G13135050720,G1301350050720,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,NA
PUBLIX 508,st_072918,1905,Scenic Hwy N,Ste 4000,Snellville,GA,30078,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.0135,33.87548,usda,NA,0,G13,G13135,G13135050718,G1301350050718,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1371604,Snellville city,G13071604,G1371604,G13004005,publix
KROGER 493,st_093245,1750,Hudson Bridge Rd,NA,Stockbridge,GA,30281,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.24493,33.50085,usda,NA,0,G13,G13151,G13151070104,G1301510070104,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006002,kroger
Walmart SUPERCENTER 3402,st_032249,1400,Hudson Bridge Rd,NA,Stockbridge,GA,30281,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.23252,33.50563,usda,NA,0,G13,G13151,G13151070104,G1301510070104,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,walmart
KROGER 369,st_168504,3618,Highway 138 SE,NA,Stockbridge,GA,30281,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.27345,33.5513,usda,NA,0,G13,G13063,G13063040616,G1300630040616,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13005001,kroger
Walmart S/C 745,st_082007,5600,N HENRY BLVD,NA,STOCKBRIDGE,GA,30281,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.25888,33.55319,usda,NA,0,G13,G13151,G13151070113,G1301510070113,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,walmart
PUBLIX 0547,st_080933,909,Eagles Landing Pkwy,Ste 300,Stockbridge,GA,30281,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.22117,33.51185,usda,NA,0,G13,G13151,G13151070114,G1301510070114,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,publix
INGLES MARKETS 467,st_243818,3701,Walt Stephens Rd,NA,Stockbridge,GA,30281,Supermarket,16,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.27245,33.52767,usda,NA,0,G13,G13151,G13151070104,G1301510070104,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,NA
FOOD DEPOT 1,st_085974,4709,N Henry Blvd,NA,Stockbridge,GA,30281,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.23443,33.54427,usda,NA,0,G13,G13151,G13151070111,G1301510070111,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,NA
ALDI 64,st_136514,5420,N Henry Blvd,NA,Stockbridge,GA,30281,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.25604,33.55066,usda,NA,0,G13,G13151,G13151070113,G1301510070113,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,aldi
PUBLIX 0092,st_128600,250,E Atlanta Rd,NA,Stockbridge,GA,30281,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.23393,33.55408,usda,NA,0,G13,G13151,G13151070106,G1301510070106,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1373704,Stockbridge city,G13073704,G1373704,G13006002,publix
FOOD DEPOT 45,st_022473,2600,Highway 155,NA,STOCKBRIDGE,GA,30281,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.1739,33.62315,usda,NA,0,G13,G13151,G13151070107,G1301510070107,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006002,NA
KROGER 354,st_086238,1232,S Hairston Rd,NA,Stone Mountain,GA,30088,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.19667,33.7598,usda,NA,0,G13,G13089,G13089023210,G1300890023210,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1363952,Redan CDP,G13063952,G1363952,G13002001,kroger
Nam Dae Mun Farmers Market,st_361406,5158,Memorial Dr,NA,Stone Mountain,GA,30083,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.22424,33.797,usda,NA,0,G13,G13089,G13089022004,G1300890022004,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,NA
Walmart SuperCenter 3188,st_322108,5935,Memorial Dr,NA,Stone Mountain,GA,30083,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.19545,33.80089,usda,NA,0,G13,G13089,G13089021909,G1300890021909,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,walmart
KROGER 447,st_103062,965,N Hairston Rd,NA,Stone Mountain,GA,30083,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.19354,33.80676,usda,NA,0,G13,G13089,G13089021908,G1300890021908,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,kroger
TARGET STORE T-1758,st_098337,2055,W Park Place Blvd,NA,Stone Mountain,GA,30087,Super Store,15,Supermarket,6,1,1,1,0,0,0,0,0,0,0,2008,2010,-84.12069681,33.81998789,esri,PointAddress,0,G13,G13135,G13135050415,G1301350050415,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,NA
Walmart STORE 1184,st_123847,1825,ROCKBRIDGE RD,NA,STONE MOUNTAIN,GA,30087,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.12359,33.82566,usda,NA,0,G13,G13135,G13135050430,G1301350050430,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1353186,Mountain Park CDP,G13053186,G1353186,G13004005,walmart
KROGER 449,st_016308,1227,ROCKBRIDGE RD,NA,STONE MOUNTAIN,GA,30087,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.13149,33.84162,usda,NA,0,G13,G13135,G13135050426,G1301350050426,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1353186,Mountain Park CDP,G13053186,G1353186,G13004006,kroger
SUPER SAVE FOODS,st_016883,4100,Redan Rd,NA,Stone Mountain,GA,30083,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,0,0,2008,2015,-84.2221621,33.76376248,esri,PointAddress,0,G13,G13089,G13089023111,G1300890023111,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002001,NA
Food Depot 61,st_396946,4100,Redan Rd,NA,Stone Mountain,GA,30083,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.22216,33.76377,usda,NA,0,G13,G13089,G13089023111,G1300890023111,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002001,NA
PUBLIX 494,st_070741,380,N Deshong Rd,NA,Stone Mountain,GA,30087,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.10186,33.78596,usda,NA,0,G13,G13089,G13089023316,G1300890023316,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002001,publix
Food Depot 47,st_034491,5741,Rockbridge Rd,Ste 100,Stone Mountain,GA,30087,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.16018,33.78637,usda,NA,0,G13,G13089,G13089021907,G1300890021907,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,NA
Ingles Markets 421,st_142987,4815,Rockbridge Rd,NA,Stone Mountain,GA,30083,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.19751,33.787,usda,NA,0,G13,G13089,G13089021909,G1300890021909,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,NA
SAVE-A-LOT 566,st_138011,0,Memorial Dr,NA,Stone Mountain,GA,30083,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,0,0,0,2008,2014,-84.22392195,33.79694065,esri,StreetAddress,0,G13,G13089,G13089022005,G1300890022005,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,NA
PUBLIX 0535,st_078330,5158,Memorial Dr,Ste 402,Stone Mountain,GA,30083,Supermarket,16,Supermarket,6,1,1,1,1,1,0,0,0,0,0,2008,2012,-84.22428317,33.79699919,esri,StreetAddress,0,G13,G13089,G13089022004,G1300890022004,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002003,publix
INGLES MARKETS 401,st_088530,5100,ANNISTOWN ROAD,NA,STONE MOUNTAIN,GA,30083,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.09423329,33.8074882,esri,PointAddress,0,G13,G13135,G13135050416,G1301350050416,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,NA
KROGER 262,st_087170,5295,HWY 78,NA,STONE MOUNTAIN,GA,30087,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.11388742,33.8231192,esri,PointAddress,0,G13,G13135,G13135050430,G1301350050430,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1353186,Mountain Park CDP,G13053186,G1353186,G13004005,kroger
Sugar Hill Quality Foods LLC,st_116550,4450,NELSON BROGDON BLVD,NA,SUGAR HILL,GA,30518,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.01513,34.0973,usda,NA,0,G13,G13135,G13135050106,G1301350050106,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1311784,Buford city,G13011784,G1311784,G13004002,NA
Kroger 687,st_252010,6001,Highway 20,NA,Sugar Hill,GA,30518,Super Store,15,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.07929,34.12126,usda,NA,0,G13,G13135,G13135050107,G1301350050107,NA,NA,NA,G1374180,Sugar Hill city,G13074180,G1374180,G13004002,kroger
KROGER 477,st_107736,2120,Lawrenceville Suwanee Rd,NA,Suwanee,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.04059,34.00288,usda,NA,0,G13,G13135,G13135050529,G1301350050529,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004004,kroger
ASSI PLAZA SUGARLOAF INC,st_003884,1291,Old Peachtree Rd NW,NA,Suwanee,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.08709,34.01874,usda,NA,0,G13,G13135,G13135050216,G1301350050216,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
SUPER H MART,st_172428,2700,Lawrenceville Suwanee Rd,NA,Suwanee,GA,30024,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.04301,34.02205,usda,NA,0,G13,G13135,G13135050529,G1301350050529,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004004,NA
A + MARKET,st_054248,2855,LAWRENCEVILLE SUWANNE RD,NA,SUWANEE,GA,30024,Super Store,15,Supermarket,6,1,0,0,0,0,0,0,0,0,0,2008,2008,-84.04475309,34.02623974,esri,PointAddress,0,G13,G13135,G13135050525,G1301350050525,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004004,NA
Walmart S/C 3462,st_123478,3245,LAWRENCEVILLE SUWANEE RD,NA,SUWANEE,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.05281,34.0368,usda,NA,0,G13,G13135,G13135050213,G1301350050213,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004002,walmart
KROGER 426,st_077459,400,PEACHTREE INDUSTRIAL BLVD,NA,SUWANEE,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.07235,34.06504,usda,NA,0,G13,G13135,G13135050213,G1301350050213,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004002,kroger
KROGER 434,st_078057,3651,PEACHTREE PKWY,NA,SUWANEE,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.16783,34.06867,usda,NA,0,G13,G13117,G13117130608,G1301170130608,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003300,kroger
TARGET STORE T-2056,st_015793,2625,Peachtree Pkwy,NA,Suwanee,GA,30024,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.17381,34.09408,usda,NA,0,G13,G13117,G13117130612,G1301170130612,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003300,NA
PUBLIX 558,st_081135,2855,LAWRENCEVILLE-SUWANEE RD.,NA,SUWANEE,GA,30024,Supermarket,16,Supermarket,6,1,1,1,1,0,0,0,0,0,0,2008,2011,-84.04475309,34.02623974,esri,PointAddress,0,G13,G13135,G13135050525,G1301350050525,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004004,publix
The Fresh Market 068,st_304895,1500,Peachtree Industrial Blvd,Suite 300,Suwanee,GA,30024,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.10014,34.03798,usda,NA,0,G13,G13135,G13135050210,G1301350050210,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004002,NA
Aldi 33,st_377116,1165,Peachtree Industrial Blvd,NA,Suwanee,GA,30024,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.09387,34.04783,usda,NA,0,G13,G13135,G13135050212,G1301350050212,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004002,aldi
PUBLIX 615,st_090144,1000,Peachtree Industrial Blvd,NA,Suwanee,GA,30024,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.08958,34.05137,usda,NA,0,G13,G13135,G13135050210,G1301350050210,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1374936,Suwanee city,G13074936,G1374936,G13004002,publix
PUBLIX 1091,st_153010,7780,McGinnis Ferry Rd,NA,Suwanee,GA,30024,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.12972,34.0554,usda,NA,0,G13,G13121,G13121011622,G1301210011622,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1342425,Johns Creek city,G13042425,G1342425,G13001002,publix
Sprouts Farmers Market 516,st_359201,3630,Peachtree Pkwy,Ste 99,Suwanee,GA,30024,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.16725,34.07063,usda,NA,0,G13,G13117,G13117130606,G1301170130606,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003300,NA
Publix 565,st_082841,3245,Peachtree Pkwy,Ste A,Suwanee,GA,30024,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.16117,34.08324,usda,NA,0,G13,G13117,G13117130608,G1301170130608,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003300,publix
PUBLIX 1227,st_178524,3120,Mathis Airport Pkwy,NA,Suwanee,GA,30024,Supermarket,16,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.15353,34.11006,usda,NA,0,G13,G13117,G13117130612,G1301170130612,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003300,publix
Sam's Club 6409,st_175053,1940,Mountain Industrial Blvd,NA,Tucker,GA,30084,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.20094,33.84019,usda,NA,0,G13,G13089,G13089021806,G1300890021806,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,NA
KROGER 212,st_079110,3959,Lavista Rd Ste A,NA,Tucker,GA,30084,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.25233,33.84642,usda,NA,0,G13,G13089,G13089021704,G1300890021704,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,kroger
Target Store T-1390,st_047477,4241,Lavista Rd,NA,Tucker,GA,30084,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.24545,33.8466,usda,NA,0,G13,G13089,G13089021704,G1300890021704,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,NA
KROGER 482,st_098861,4357,LAWRENCEVILLE HWY,NA,TUCKER,GA,30345,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.20797,33.85685,usda,NA,0,G13,G13089,G13089021806,G1300890021806,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,kroger
Walmart S/C 2584,st_123828,4375,Lawrenceville Hwy,NA,Tucker,GA,30084,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.20535,33.85754,usda,NA,0,G13,G13089,G13089021806,G1300890021806,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,walmart
MARCADO DEL PUEBLO 3,st_034547,3201,Tucker Norcross Rd,Ste B6,Tucker,GA,30084,Super Store,15,Supermarket,6,1,1,1,1,1,0,0,0,0,0,2008,2012,-84.22034931,33.88409887,esri,PointAddress,0,G13,G13089,G13089021814,G1300890021814,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,NA
Walmart Neighborhood Market 3071,st_322538,3201,Tucker Norcross Rd,NA,Tucker,GA,30084,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.22035,33.8841,usda,NA,0,G13,G13089,G13089021814,G1300890021814,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,walmart
Aldi 5,st_415644,4135,Lavista Rd,NA,Tucker,GA,30084,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.2498,33.84639,usda,NA,0,G13,G13089,G13089021704,G1300890021704,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,aldi
Sprouts Farmers Market 527,st_420142,4310,Lavista Rd,Ste A200,Tucker,GA,30084,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.24207,33.84766,usda,NA,0,G13,G13089,G13089021810,G1300890021810,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,NA
PUBLIX 544,st_080463,4422,Hugh Howell Rd,NA,Tucker,GA,30084,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.20734,33.85107,usda,NA,0,G13,G13089,G13089021806,G1300890021806,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,publix
INGLES MARKETS 415,st_158549,4400,Hugh Howell Rd,NA,Tucker,GA,30084,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,0,0,0,2008,2014,-84.20833063,33.8517883,esri,StreetAddress,0,G13,G13089,G13089021806,G1300890021806,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1377625,Tucker city,G13077625,G1377625,G13002003,NA
SUPER CARNICERIA JALISCO,st_178594,6200,S Norcross Tucker Rd,NA,Tucker,GA,30084,Supermarket,16,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.20981,33.89243,usda,NA,0,G13,G13135,G13135050433,G1301350050433,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004006,NA
PUBLIX 0892,st_139141,1512,Highway 74 N,NA,Tyrone,GA,30290,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.58539,33.48772,usda,NA,0,G13,G13113,G13113140203,G1301130140203,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1378044,Tyrone town,G13078044,G1378044,G13002400,publix
KROGER 247,st_163744,4550,Jonesboro Rd,NA,Union City,GA,30291,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.53722,33.56793,usda,NA,0,G13,G13121,G13121010513,G1301210010513,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1378324,Union City city,G13078324,G1378324,G13001004,kroger
